,post_link,comment_count,likes_count,caption,is_video,image_link
555,https://instagram.com/p/Ctb_NbjN8u2/,139,28064,Quarterback premieres July 12 but huddle up: trailer tomorrow!,FALSE,https://scontent-dfw5-2.cdninstagram.com/v/t39.30808-6/353810214_640597961442508_8068189487984067705_n.jpg?stp=dst-jpg_e15_fr_p1080x1080&_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=104&_nc_ohc=JT07FLt7PJoAX9gy5q-&edm=APU89FAAAAAA&ccb=7-5&oh=00_AfCsFfEnCIpc0f4AxN8qXIPPjvrMK0xLlgO4zSe1fZkU1w&oe=652D1D17&_nc_sid=bc0c2c
559,https://instagram.com/p/CtZrlOyJALB/,196,31186,Live footage of me getting through another week…,FALSE,https://scontent-dfw5-2.cdninstagram.com/v/t51.2885-15/352912925_646917796910707_7981255724200145287_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=107&_nc_ohc=tOS1SoG9UGQAX9nsRYi&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDwU-9uygVWNtfKyr7TFoFJEABcQkOt915apDcgZjv7iw&oe=652D08C9&_nc_sid=bc0c2c
562,https://instagram.com/p/CtZW_AFOBLI/,904,143844,Your favorite stars are inviting you to  #TUDUM: A Global Fan Event live from Brazil! Prepare yourself for a day filled with sneak peeks and major surprises when the global fan event streams live June 17 at 1:30 pm PT. Link in bio!,FALSE,https://scontent-dfw5-2.cdninstagram.com/v/t51.2885-15/353070203_782551726689128_678383131221445640_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=108&_nc_ohc=wg4Tiis86ksAX_TVHUV&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDEJ4Vkhd_rqELXvbyPm5AjMXgycJ5wVwL_Fche5P0Mkg&oe=652CD93F&_nc_sid=bc0c2c
564,https://instagram.com/p/CtXGzZWumff/,409,159113,✨stress✨,FALSE,https://scontent-dfw5-1.cdninstagram.com/v/t51.2885-15/352741636_3408596292803411_5630505995486530943_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=111&_nc_ohc=Qzz_YO7t7T0AX8ILYYa&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDiQGUavJul_eX02itYZxmc8O-A4GDZbS8uag1JDzcU_A&oe=652BD9B6&_nc_sid=bc0c2c
566,https://instagram.com/p/CtUh_q5Njk9/,1086,102317,what’s the greatest taylor lyric of all time?,FALSE,https://scontent-dfw5-2.cdninstagram.com/v/t39.30808-6/353021984_638546291647675_1685476581493269046_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=107&_nc_ohc=GaXLcBQSXScAX9YKItm&edm=APU89FAAAAAA&ccb=7-5&oh=00_AfDckES5hUGOwKwBtMMA34fgqcAPdGkdFVK432pRCzaHmg&oe=652B9065&_nc_sid=bc0c2c
570,https://instagram.com/p/CtR2VzIthcI/,412,109759,"it hurts, but it will be ok",FALSE,https://scontent-dfw5-1.cdninstagram.com/v/t39.30808-6/352545979_637780298390941_6973016139886472537_n.jpg?stp=dst-jpg_e15_fr_p1080x1080&_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=101&_nc_ohc=WetYc8V3IHQAX-CQRS4&edm=APU89FAAAAAA&ccb=7-5&oh=00_AfD43bOn0vvRHTYZTEEOElNomG_3o28H8RWE3hitXQB0QQ&oe=652D2145&_nc_sid=bc0c2c
574,https://instagram.com/p/CtPtBNIojlA/,360,143707,🎓 CONGRATS 🎓 GRADS 🎓,FALSE,https://scontent-dfw5-2.cdninstagram.com/v/t39.30808-6/352228765_637234121778892_6456562877175121843_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08&_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=104&_nc_ohc=u0DJwzkMrT8AX9yD1V4&edm=APU89FAAAAAA&ccb=7-5&oh=00_AfDyJsS02nf4CYP8eyE4DLXDAw82v9eQv2M4UzUXmyUC_Q&oe=652C7121&_nc_sid=bc0c2c
582,https://instagram.com/p/CtMYK5mg0ys/,728,198642,they have the power to change it all. trailer tomorrow 🐺⚔️,FALSE,https://scontent-dfw5-2.cdninstagram.com/v/t51.2885-15/351746279_209403725368058_3399136844781106620_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=102&_nc_ohc=9grnPavZFlsAX-JW8iM&edm=APU89FABAAAA&ccb=7-5&oh=00_AfB4FBO3xdT9TdisdOzM-667nJ77D5YD31BHgxVOLYceuw&oe=652C1B7F&_nc_sid=bc0c2c
583,https://instagram.com/p/CtK8brRtY6W/,494,106412,witness the birth of a new universe with these first-look photos from Zack Snyder’s REBEL MOON. DECEMBER 22.,FALSE,https://scontent-dfw5-1.cdninstagram.com/v/t51.2885-15/351112917_245512648096469_512007714679947206_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=105&_nc_ohc=u_PTvitrn0YAX-Kp-a9&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCDUGdX7HozkRV5iOZ8qe6_oNgrHNzoQc3DVxjZg8HylQ&oe=652C3F87&_nc_sid=bc0c2c
585,https://instagram.com/p/CtKQh49O84M/,1538,845184,"can't stop staring at these jenna ortega photos by @fwo3 for
@hollywoodreporter",FALSE,https://scontent-dfw5-2.cdninstagram.com/v/t51.2885-15/351440681_972972327387237_2936060633562858108_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=109&_nc_ohc=W5FL4fVJ0nYAX_jsPVh&edm=APU89FABAAAA&ccb=7-5&oh=00_AfA3oV9DnEUFa8ek9xKwVugc3VOfWyz4OyLKCI_gdMyBEA&oe=652BA03B&_nc_sid=bc0c2c
586,https://instagram.com/p/CtKCeFjNWq-/,335,235844,the genes 😭,FALSE,https://scontent-dfw5-1.cdninstagram.com/v/t39.30808-6/352380083_797382415228201_7802702234980343316_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=101&_nc_ohc=4Ib22IQWEpwAX9QSyVO&edm=APU89FAAAAAA&ccb=7-5&oh=00_AfCTlZ7OTfg2kHBhCPCWySkRazbcg5Muj51RC_K7iN_O9Q&oe=652BA1AE&_nc_sid=bc0c2c
592,https://instagram.com/p/CtE-W97KzqO/,162,60577,"if the pogues were on flight 828, things would have gone a lot differently on @manifestonnetflix",FALSE,https://scontent-dfw5-1.cdninstagram.com/v/t39.30808-6/352050767_636687335034997_7330843020011578315_n.png?stp=dst-jpg_e15_fr_p1080x1080&_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=101&_nc_ohc=twOmysBUy4YAX9Bd9Gm&edm=APU89FAAAAAA&ccb=7-5&oh=00_AfDu92g2_PUJjx9bk3ghzz1AEu6nBE0oKRb54f5EuT9uzw&oe=652BE404&_nc_sid=bc0c2c
597,https://instagram.com/p/CtCStpbL63F/,1214,589355,"same, kitty. same.",FALSE,https://scontent-dfw5-2.cdninstagram.com/v/t51.2885-15/350836032_266179689242906_8924980613416565501_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=102&_nc_ohc=Kms4Uhn_J-4AX_wBC13&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBGJYWJOQr6hi1fQtxw9qChoMu-R5wAfb-OVOwRWAG8iQ&oe=652C9B9A&_nc_sid=bc0c2c
602,https://instagram.com/p/Cs_nB6zupFE/,163,29129,so sad that gen z will never understand how devastating of a read this is.,FALSE,https://scontent-dfw5-2.cdninstagram.com/v/t51.2885-15/350973806_958536632024346_8020325867481881486_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=106&_nc_ohc=g5qG6RuIW7kAX_pifYc&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDBETpxovQuYnT8GFSDbi1MPoG5f2TRWxazH4Sq16PM1Q&oe=652CC611&_nc_sid=bc0c2c
604,https://instagram.com/p/Cs9rcInuvhE/,447,42926,all of my 80s action heroes are here,FALSE,https://scontent-dfw5-2.cdninstagram.com/v/t51.2885-15/350479628_1306654280059698_7466851514139704500_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=106&_nc_ohc=z2xN7FjwzsYAX-T_SRC&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAKRBgX9i4Sh_OlrtK6xCg5c5jPDNy43yRRGt8egZjmog&oe=652CD4A5&_nc_sid=bc0c2c
608,https://instagram.com/p/Cs9JHZ6OUAT/,463,238854,this is an xo kitty meme dump,FALSE,https://scontent-dfw5-2.cdninstagram.com/v/t51.2885-15/350480450_810728080553936_1664473997873020053_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=108&_nc_ohc=YdoG1N0_NzAAX_4cqYX&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDZ6_tJZpcy1w-P3epjJC4XAWcV-HpGgb5TizaFdedY5g&oe=652BEB16&_nc_sid=bc0c2c
611,https://instagram.com/p/Cs6ZF07LnHa/,4987,266128,q's name being q kinda messes with the ship naming but I STILL SHIP SO MUCH,FALSE,https://scontent-dfw5-1.cdninstagram.com/v/t51.2885-15/350766724_555282013482673_5149602561722573591_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=101&_nc_ohc=T4IsTKpFzXIAX_eScVL&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDOEMcZegsabBMcmhXX08y7Vc10mMLDXQhgOw0Iil_1Mg&oe=652C0C8C&_nc_sid=bc0c2c
618,https://instagram.com/p/Cs12MNhO-cG/,443,55763,tag your gemini spy,FALSE,https://scontent-dfw5-2.cdninstagram.com/v/t51.2885-15/350160814_801180124955601_2480810603212703177_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=109&_nc_ohc=pMUto27FrAoAX_WgF2a&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBKOF1DoNldS73bCDgvrcPTuKnnkAF-jzEds21wx75i7w&oe=652D23DE&_nc_sid=bc0c2c
619,https://instagram.com/p/Cs1vYPxrQtm/,799,293518,FINALLY,FALSE,https://scontent-dfw5-2.cdninstagram.com/v/t39.30808-6/349912031_632762458754420_5764917761637879936_n.png?stp=dst-jpg_e35_s1080x1080_sh0.08&_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=108&_nc_ohc=-Ql2o836tWUAX8QufiL&edm=APU89FAAAAAA&ccb=7-5&oh=00_AfBjywRf9O85Wv7wiyyXv83JF7GDW-Pjpk-8DkCEms_zkQ&oe=652B7ACF&_nc_sid=bc0c2c
620,https://instagram.com/p/Cs1i9ZFBlOt/,2051,740088,that feeling when you’re laying besides your crush >>>>>>,FALSE,https://scontent-dfw5-2.cdninstagram.com/v/t51.2885-15/350442494_279685891161626_4290612641240399771_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=102&_nc_ohc=6Ef5GOUwtR4AX905DfY&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDXHM8QtMRj4DUqD0ZkP8AuqGdRfD0xhZvj4UfpzLSJEg&oe=652CDA2E&_nc_sid=bc0c2c
627,https://instagram.com/p/CswWThtuAey/,379,77234,tag ur cat,FALSE,https://scontent-dfw5-1.cdninstagram.com/v/t51.2885-15/350093525_756818619323509_2594018127864136580_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=101&_nc_ohc=QQEOasIQSV4AX9EpmQY&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCWAeppRZF3TXyxF2eqHokv50eSHizx0HdC6pkug1ELtw&oe=652C3BB8&_nc_sid=bc0c2c
628,https://instagram.com/p/Cswe7r1rUxL/,430,142142,😃,FALSE,https://scontent-dfw5-1.cdninstagram.com/v/t51.2885-15/349541355_756284819311019_2923244556649324868_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=111&_nc_ohc=DYMXi-yiJogAX9efHaA&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDaokvdqwlfufuLOvjaVaMjjLcZCI5hyQvr_Uo5L0QEaA&oe=652CE20D&_nc_sid=bc0c2c
631,https://instagram.com/p/CsuD67gv_Qp/,865,225438,all of them are *our* mothers but only the last one is *her* mother 💗,FALSE,https://scontent-dfw5-2.cdninstagram.com/v/t51.2885-15/348878480_1011470366886540_5101565893071332469_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=100&_nc_ohc=uNKbU38GOAkAX9YeVsu&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBDnb_DUaz7-UfwY2srjHxQ6Y3DyuvtTKPMzgP96WsoFA&oe=652B8C37&_nc_sid=bc0c2c
633,https://instagram.com/p/Cst6NHFANVh/,683,474465,these @xokittynetflix / to all the boys parallels got me in my feelings 😭,FALSE,https://scontent-dfw5-1.cdninstagram.com/v/t51.2885-15/348997935_641203787425285_7030027257445385961_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=101&_nc_ohc=VV5ea_IbIvEAX_rlzvD&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAjZV0ut4NDV0MGVx8xoKvgGvMaMm-mKCYZN7kYcfuIwg&oe=652C9651&_nc_sid=bc0c2c
644,https://instagram.com/p/Cso3ZfiOaAM/,1132,626882,two pretty best friends,FALSE,https://scontent-dfw5-2.cdninstagram.com/v/t51.2885-15/348861737_997701634975881_6426456022243576382_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=109&_nc_ohc=BI2w4r3siwIAX8jJCPD&edm=APU89FABAAAA&ccb=7-5&oh=00_AfD1Vh3iqwzgE81lnvKP-XgYFFjc3lbMypS4DH-DX58CaA&oe=652C27BF&_nc_sid=bc0c2c
645,https://instagram.com/p/CsowfEdNWMu/,1142,308005,🍂 FIRST LOOK AT HEARTSTOPPER SEASON 2 !!!,FALSE,https://scontent-dfw5-1.cdninstagram.com/v/t39.30808-6/348579679_201689576070250_2453695450301928469_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=110&_nc_ohc=u-8thxE8Jg8AX9yO896&edm=APU89FAAAAAA&ccb=7-5&oh=00_AfCajdT2m1Mi6bqZ8ybuqvSfXjz_aimlJmGNCaPowiqRcw&oe=652D322D&_nc_sid=bc0c2c
648,https://instagram.com/p/CsmyuBhR7MP/,344,66765,"last slide is me.

THE ULTIMATUM: QUEER LOVE is now streaming",FALSE,https://scontent-dfw5-2.cdninstagram.com/v/t51.2885-15/348839736_6102829899828026_9041493531498877400_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=102&_nc_ohc=AqWS7VXB9LAAX9asG6z&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAeI4__ijGhOH9J_wHq3oml-4us7pMvh_LEtjusF28XYA&oe=652D1762&_nc_sid=bc0c2c
649,https://instagram.com/p/CsoONO5ASn_/,1391,274135,look at what's coming this june!,FALSE,https://scontent-dfw5-1.cdninstagram.com/v/t51.2885-15/348440116_1455231901911687_3697005725536406338_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=103&_nc_ohc=wKwJvKQeY6QAX-r7vrD&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCwRbLDqLAhR5qPgG0yTSn-D8zYRMfGT9s06IBqlwNtfg&oe=652CCBED&_nc_sid=bc0c2c
659,https://instagram.com/p/CshCHKSRo7Q/,689,299702,LJ and peter are still together 🚨 I REPEAT 🚨 LJ and peter are still together,FALSE,https://scontent-dfw5-1.cdninstagram.com/v/t51.2885-15/347679216_3174065552886447_956137332850230549_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=103&_nc_ohc=PAlk1GCb3AsAX-_F3AG&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAVxWRtl2p_juLoQTVmafOXcWR3Jp3Xnh79a6D2u1yitA&oe=652B63FC&_nc_sid=bc0c2c
662,https://instagram.com/p/Cseaya3PBI1/,185,56173,playing chess with yourself: something QUEENS do,FALSE,https://scontent-dfw5-1.cdninstagram.com/v/t51.2885-15/347565187_274397278323646_2780042260204969249_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=110&_nc_ohc=ztIehWxfF48AX_w_74c&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAZQJzOCWotBsIDBAUzvX569MHkhcjfj3bqsSgpCi5M0A&oe=652CC316&_nc_sid=bc0c2c
667,https://instagram.com/p/CsbrizSOFOe/,579,378085,i mean… we know she is. kitty song covey is back!,FALSE,https://scontent-dfw5-1.cdninstagram.com/v/t51.2885-15/347085661_1032964008076695_6294955579259373146_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=103&_nc_ohc=1WDvfiyM1bEAX-GMMKa&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDZu20quUPkuojKXVzOKQZcDIR4xjUsYZiaymM2jkCG0w&oe=652C6A24&_nc_sid=bc0c2c
671,https://instagram.com/p/CsZT-k7OAbo/,765,332834,"lana condor took over the marquee to send her ""little sister"" anna cathcart this message",FALSE,https://scontent-dfw5-2.cdninstagram.com/v/t51.2885-15/347223044_6165746750174064_4179125325007521437_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=100&_nc_ohc=IWLI0uzxyPAAX80wi_m&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAGl7DXYtPDkbQHN39Ve42hVcAhAgkGKs-9Am2Q4mXMVg&oe=652BB991&_nc_sid=bc0c2c
682,https://instagram.com/p/CsUuZwmNSMf/,308,83865,"queer eye is back and this season the fab 5 will teach one another about ""phrasing"" 🙃",FALSE,https://scontent-dfw5-2.cdninstagram.com/v/t51.2885-15/347219370_1191955154856391_584223570192456651_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=107&_nc_ohc=WmQdHXm6froAX8raBKW&edm=APU89FABAAAA&ccb=7-5&oh=00_AfB6ahcbF7CUJ8XgNjlpvEWtCUjtoCXOl8gdsUnd_CEwug&oe=652BF8DC&_nc_sid=bc0c2c
688,https://instagram.com/p/CsRg_CaLmF3/,407,159899,"high, non-negotiable standards >>>>",FALSE,https://scontent-dfw5-2.cdninstagram.com/v/t51.2885-15/347424102_1731958960590991_7022870300793219743_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=107&_nc_ohc=MXfovORNe9YAX85tMeL&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBfn7Ri2iX8iSpeXTHyE3rL5eTwDzC1H0cOfq0Zt-SWEg&oe=652BEA6D&_nc_sid=bc0c2c
690,https://instagram.com/p/CsQ_oHfu6S-/,879,246884,"3 posters, all from a single unrelenting oner - that clocks in at over 🚨21 minutes 🚨 Prepare for the ride of your life. #EXTRACTION2 TRAILER TOMORROW.",FALSE,https://scontent-dfw5-1.cdninstagram.com/v/t51.2885-15/346665720_945290626619146_7268507251916837826_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=110&_nc_ohc=va5jjLcX-_sAX_9eP9M&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAAm79v3SYRbUt5cD9Zjf_cRK4aoT17ZqSsHpksiDoCvQ&oe=652BF3F7&_nc_sid=bc0c2c
691,https://instagram.com/p/CsOfH_PuQiu/,1171,349872,shadow daddy wants to wish you a happy mother's day,FALSE,https://scontent-dfw5-2.cdninstagram.com/v/t51.2885-15/346671156_173768898650548_6502283157870932526_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=104&_nc_ohc=T5a6EhUE26MAX8mKirB&edm=APU89FABAAAA&ccb=7-5&oh=00_AfB7FM9iXuGS69H4ENmfJUBV6-M1Mfg0nVqGzkVwt2xqew&oe=652B87DA&_nc_sid=bc0c2c
694,https://instagram.com/p/CsMOGfkLyBE/,6770,167744,"i'm personally 2,5,9 <3",FALSE,https://scontent-dfw5-2.cdninstagram.com/v/t51.2885-15/346266172_797072735404072_3859455018932359584_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=104&_nc_ohc=67VFXYmzGBYAX_t5_PT&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBHnjX1bbEjqs8lGhb0eOn7ZWU6UjKtk-Y8wsuQq2yaRQ&oe=652BE0D0&_nc_sid=bc0c2c
697,https://instagram.com/p/CsJpNGAuqDO/,626,89892,"Oh deer, my heart.

I missed them too.",FALSE,https://scontent-dfw5-2.cdninstagram.com/v/t51.2885-15/345878433_776470624206753_5731388350295201446_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=109&_nc_ohc=p2KGrVFM5U0AX9aUY1a&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBJ9gMD3_aqjtecmWg_Cdb_39bllay0cgfQ8cdmXmkPpA&oe=652C8F05&_nc_sid=bc0c2c
700,https://instagram.com/p/CsJUpvjNBpj/,366,116625,✨🪄✨🪄✨🪄,FALSE,https://scontent-dfw5-2.cdninstagram.com/v/t51.2885-15/346052406_611169977718774_7886905198507803978_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=106&_nc_ohc=dEa2vmjtI6AAX-y-vWM&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDMWFpu_TIWdfqxG8e5PTonsOSQ7B6ZGhRZ1BT-MseYJQ&oe=652CD65D&_nc_sid=bc0c2c
707,https://instagram.com/p/CsE0PO4h5hX/,519,173945,we're all the same,FALSE,https://scontent-dfw5-2.cdninstagram.com/v/t51.2885-15/345894805_221246170621208_6171838221901588040_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=108&_nc_ohc=5zoubFnChq4AX-U1OTh&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBuvmADxNErXEHlfUVfL-2mbHpNDNTax_NbU-nPafpvPw&oe=652C2819&_nc_sid=bc0c2c
713,https://instagram.com/p/CsER7dNLhzY/,254,89469,Your first look at YOU ARE SO NOT INVITED TO MY BAT MITZVAH coming to Netflix August 25.,FALSE,https://scontent-dfw5-1.cdninstagram.com/v/t51.2885-15/345954154_994599551558705_127738091411580408_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=105&_nc_ohc=msrhf9xHZnQAX8LDXwO&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAqjfciVGuWaX0hsPWP05hwuCgEOzHMkfAipyMMo4QluQ&oe=652C06AE&_nc_sid=bc0c2c
714,https://instagram.com/p/CsELB4FuMaL/,212,208151,"the new kids on the ton

Photography by @sheekswinsalways
Styling by @shirleyoamartey
Makeup by @nohelia.reyes
Hair by @issacvpoleon",FALSE,https://scontent-dfw5-2.cdninstagram.com/v/t51.2885-15/345875156_759191265850214_1063540383068840980_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=102&_nc_ohc=SrPdg3WmN8IAX_93--Y&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAPa7qeyOiZjjOaSK6LUU1ssBRraSpQY7w65__WetOOSg&oe=652B87F3&_nc_sid=bc0c2c
721,https://instagram.com/p/Cr_c56ENYtj/,348,243647,idek man,FALSE,https://scontent-dfw5-1.cdninstagram.com/v/t51.2885-15/345884444_1195648134456469_7038248603260111456_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=101&_nc_ohc=a5N9sYs6SmYAX-yYMjh&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAjdjnjYPILq_Gz5ec7pbRs0s5zdIS7HnL6wsogppxByQ&oe=652B7B0B&_nc_sid=bc0c2c
724,https://instagram.com/p/Cr8-9-kpb8z/,298,83260,i’mullet that one slide,FALSE,https://scontent-dfw5-2.cdninstagram.com/v/t51.2885-15/345242084_898486954548225_3012422992073515283_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=109&_nc_ohc=fo9s1al8sIsAX9yHmSt&edm=APU89FABAAAA&ccb=7-5&oh=00_AfB1oCRl9k4yqdMViXcYSA8vYq-XfuNhSi1oWbAV8XT2mg&oe=652C90FE&_nc_sid=bc0c2c
725,https://instagram.com/p/Cr7XRexOntI/,346,157350,where u at,FALSE,https://scontent-dfw5-2.cdninstagram.com/v/t51.2885-15/345095326_1596518337510835_1302218550748438728_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=107&_nc_ohc=XIhxfx6oUlMAX_wTgsy&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCRVxSU32f14IDjO91NH59_PYZaB4-XypFXmM_ImTvWfg&oe=652CADB0&_nc_sid=bc0c2c
727,https://instagram.com/p/Cr6n6zAuOAH/,654,89816,let’s be real: we were all VERY nervous to see her at a wedding,FALSE,https://scontent-dfw5-2.cdninstagram.com/v/t51.2885-15/345143852_1341222726438571_4473855961005028717_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=107&_nc_ohc=SLj-EeVZvpIAX-Q4Xnj&edm=APU89FABAAAA&ccb=7-5&oh=00_AfA-GXMBrAyzBwTOLPpDqvqURpy_ofRWw3iEQ3j7dadtYw&oe=652C6507&_nc_sid=bc0c2c
729,https://instagram.com/p/Cr4jWo9toWd/,567,184915,S/O TO THESE KINGS AND QUEENS,FALSE,https://scontent-dfw5-1.cdninstagram.com/v/t51.2885-15/344807076_169513469390458_7610745360469726116_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=110&_nc_ohc=ubrmqqpZZqAAX8Xr0oE&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAPl0wXRC5SOqEcMtdPKbelyVGxPFjE7PqRe-WxjU5tYQ&oe=652C1D25&_nc_sid=bc0c2c
732,https://instagram.com/p/Cr38SRFpPLD/,1408,219038,i know he's the darkling but this photo is pure sunshine,FALSE,https://scontent-dfw5-2.cdninstagram.com/v/t51.2885-15/344771248_1399961587223455_2754755443603566514_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=107&_nc_ohc=_SYVYhUb5l8AX-Q27ks&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCXH0KmDCALyaEKmJwUPq9IM5eLNbuJmjNC6fQ2jOxIFg&oe=652C95C9&_nc_sid=bc0c2c
